duplicate_1,Location,duplicate_2,Location.1,E.value,duplication_status
Glyma.09G071500,glyma.Wm82.gnm4.Gm09:7268074,Glyma.17G047800,glyma.Wm82.gnm4.Gm17:3625072,3.50e-296,WGD
Glyma.09G071600,glyma.Wm82.gnm4.Gm09:7325372,Glyma.17G047700,glyma.Wm82.gnm4.Gm17:3619135,2.66e-87,WGD
Glyma.09G071800,glyma.Wm82.gnm4.Gm09:7349891,Glyma.17G047500,glyma.Wm82.gnm4.Gm17:3603334,3.32e-93,WGD
Glyma.09G072000,glyma.Wm82.gnm4.Gm09:7393991,Glyma.17G047300,glyma.Wm82.gnm4.Gm17:3581068,8.07e-70,WGD
Glyma.09G072100,glyma.Wm82.gnm4.Gm09:7422156,Glyma.17G047200,glyma.Wm82.gnm4.Gm17:3572472,8.89e-117,WGD
Glyma.09G072200,glyma.Wm82.gnm4.Gm09:7436980,Glyma.17G047100,glyma.Wm82.gnm4.Gm17:3565122,0.0,WGD
Glyma.09G072700,glyma.Wm82.gnm4.Gm09:7577510,Glyma.17G046800,glyma.Wm82.gnm4.Gm17:3510507,7.13e-60,WGD
Glyma.09G073300,glyma.Wm82.gnm4.Gm09:7682507,Glyma.17G046200,glyma.Wm82.gnm4.Gm17:3472318,3.77e-74,WGD
Glyma.09G073400,glyma.Wm82.gnm4.Gm09:7690672,Glyma.17G046000,glyma.Wm82.gnm4.Gm17:3453358,1.78e-48,WGD
Glyma.09G073600,glyma.Wm82.gnm4.Gm09:7768975,Glyma.17G045800,glyma.Wm82.gnm4.Gm17:3409314,0.0,WGD
Glyma.09G073700,glyma.Wm82.gnm4.Gm09:7821888,Glyma.17G045400,glyma.Wm82.gnm4.Gm17:3370446,0.0,WGD
Glyma.09G076100,glyma.Wm82.gnm4.Gm09:8262903,Glyma.17G044700,glyma.Wm82.gnm4.Gm17:3325557,1.76e-241,WGD
Glyma.09G076200,glyma.Wm82.gnm4.Gm09:8271573,Glyma.17G044601,glyma.Wm82.gnm4.Gm17:3322614,1.74e-131,WGD
Glyma.09G076600,glyma.Wm82.gnm4.Gm09:8329154,Glyma.17G044500,glyma.Wm82.gnm4.Gm17:3315493,1.68e-215,WGD
Glyma.09G077400,glyma.Wm82.gnm4.Gm09:8489270,Glyma.17G044200,glyma.Wm82.gnm4.Gm17:3285238,2.69e-156,WGD
Glyma.09G077500,glyma.Wm82.gnm4.Gm09:8510934,Glyma.17G043700,glyma.Wm82.gnm4.Gm17:3243101,1.56e-41,WGD
Glyma.09G077700,glyma.Wm82.gnm4.Gm09:8540571,Glyma.17G042600,glyma.Wm82.gnm4.Gm17:3174133,1.84e-37,WGD
Glyma.09G081800,glyma.Wm82.gnm4.Gm09:9529591,Glyma.17G040000,glyma.Wm82.gnm4.Gm17:2964714,1.94e-304,WGD
Glyma.09G082000,glyma.Wm82.gnm4.Gm09:9602497,Glyma.17G039600,glyma.Wm82.gnm4.Gm17:2938695,0.0,WGD
Glyma.09G082100,glyma.Wm82.gnm4.Gm09:9616057,Glyma.17G039500,glyma.Wm82.gnm4.Gm17:2934516,1.03e-122,WGD
Glyma.09G031200,glyma.Wm82.gnm4.Gm09:2565768,Glyma.17G038400,glyma.Wm82.gnm4.Gm17:2836508,1.27e-227,WGD
Glyma.09G031700,glyma.Wm82.gnm4.Gm09:2605701,Glyma.17G038000,glyma.Wm82.gnm4.Gm17:2806265,5.70e-226,WGD
Glyma.09G031800,glyma.Wm82.gnm4.Gm09:2614200,Glyma.17G037700,glyma.Wm82.gnm4.Gm17:2792698,4.17e-217,WGD
Glyma.09G032001,glyma.Wm82.gnm4.Gm09:2634383,Glyma.17G037600,glyma.Wm82.gnm4.Gm17:2773533,3.36e-56,WGD
Glyma.09G032100,glyma.Wm82.gnm4.Gm09:2669317,Glyma.17G037500,glyma.Wm82.gnm4.Gm17:2748284,2.70e-127,WGD
Glyma.09G032200,glyma.Wm82.gnm4.Gm09:2694807,Glyma.17G037300,glyma.Wm82.gnm4.Gm17:2723493,2.25e-159,WGD
Glyma.09G033400,glyma.Wm82.gnm4.Gm09:2785467,Glyma.17G036700,glyma.Wm82.gnm4.Gm17:2683732,1.47e-52,WGD
Glyma.09G033700,glyma.Wm82.gnm4.Gm09:2799569,Glyma.17G036100,glyma.Wm82.gnm4.Gm17:2656146,5.08e-92,WGD
Glyma.09G034300,glyma.Wm82.gnm4.Gm09:2843080,Glyma.17G035400,glyma.Wm82.gnm4.Gm17:2595546,4.09e-75,WGD
Glyma.09G034400,glyma.Wm82.gnm4.Gm09:2855275,Glyma.17G035301,glyma.Wm82.gnm4.Gm17:2578250,4.80e-37,WGD
Glyma.09G034500,glyma.Wm82.gnm4.Gm09:2877053,Glyma.17G035200,glyma.Wm82.gnm4.Gm17:2564016,8.67e-70,WGD
Glyma.09G034600,glyma.Wm82.gnm4.Gm09:2885776,Glyma.17G035100,glyma.Wm82.gnm4.Gm17:2556014,1.57e-31,WGD
Glyma.09G034800,glyma.Wm82.gnm4.Gm09:2898368,Glyma.17G034500,glyma.Wm82.gnm4.Gm17:2518210,6.69e-218,WGD
Glyma.09G035000,glyma.Wm82.gnm4.Gm09:2906908,Glyma.17G034000,glyma.Wm82.gnm4.Gm17:2489074,3.32e-199,WGD
Glyma.09G035300,glyma.Wm82.gnm4.Gm09:2922037,Glyma.17G033800,glyma.Wm82.gnm4.Gm17:2472790,1.15e-56,WGD
Glyma.09G035400,glyma.Wm82.gnm4.Gm09:2927598,Glyma.17G033700,glyma.Wm82.gnm4.Gm17:2463274,0.0,WGD
Glyma.09G035600,glyma.Wm82.gnm4.Gm09:2949867,Glyma.17G033600,glyma.Wm82.gnm4.Gm17:2454545,0.0,WGD
Glyma.09G035900,glyma.Wm82.gnm4.Gm09:2980233,Glyma.17G033300,glyma.Wm82.gnm4.Gm17:2437361,6.26e-205,WGD
Glyma.09G036000,glyma.Wm82.gnm4.Gm09:2991673,Glyma.17G033100,glyma.Wm82.gnm4.Gm17:2415640,0.0,WGD
Glyma.09G036300,glyma.Wm82.gnm4.Gm09:3011447,Glyma.17G032800,glyma.Wm82.gnm4.Gm17:2403981,6.24e-172,WGD
Glyma.09G037900,glyma.Wm82.gnm4.Gm09:3140163,Glyma.17G032400,glyma.Wm82.gnm4.Gm17:2375404,0.0,WGD
Glyma.09G038000,glyma.Wm82.gnm4.Gm09:3156531,Glyma.17G032300,glyma.Wm82.gnm4.Gm17:2363043,2.07e-176,WGD
Glyma.09G038100,glyma.Wm82.gnm4.Gm09:3163066,Glyma.17G032200,glyma.Wm82.gnm4.Gm17:2360897,1.41e-37,WGD
Glyma.09G038200,glyma.Wm82.gnm4.Gm09:3170047,Glyma.17G032000,glyma.Wm82.gnm4.Gm17:2351307,1.24e-134,WGD
Glyma.09G038300,glyma.Wm82.gnm4.Gm09:3176959,Glyma.17G031900,glyma.Wm82.gnm4.Gm17:2341929,0.0,WGD
Glyma.09G038900,glyma.Wm82.gnm4.Gm09:3240003,Glyma.17G031600,glyma.Wm82.gnm4.Gm17:2308929,5.11e-135,WGD
Glyma.09G039000,glyma.Wm82.gnm4.Gm09:3247503,Glyma.17G031500,glyma.Wm82.gnm4.Gm17:2302707,0.0,WGD
Glyma.09G039500,glyma.Wm82.gnm4.Gm09:3281542,Glyma.17G031200,glyma.Wm82.gnm4.Gm17:2287031,2.45e-128,WGD
Glyma.09G039600,glyma.Wm82.gnm4.Gm09:3287963,Glyma.17G031000,glyma.Wm82.gnm4.Gm17:2281843,3.18e-250,WGD
Glyma.09G039900,glyma.Wm82.gnm4.Gm09:3308087,Glyma.17G030700,glyma.Wm82.gnm4.Gm17:2255386,0.0,WGD
Glyma.09G040000,glyma.Wm82.gnm4.Gm09:3312801,Glyma.17G030600,glyma.Wm82.gnm4.Gm17:2247839,0.0,WGD
Glyma.09G040300,glyma.Wm82.gnm4.Gm09:3334248,Glyma.17G030500,glyma.Wm82.gnm4.Gm17:2227766,1.93e-187,WGD
Glyma.09G040400,glyma.Wm82.gnm4.Gm09:3341347,Glyma.17G030100,glyma.Wm82.gnm4.Gm17:2209320,4.43e-53,WGD
Glyma.09G040800,glyma.Wm82.gnm4.Gm09:3373172,Glyma.17G030000,glyma.Wm82.gnm4.Gm17:2202423,7.12e-51,WGD
Glyma.09G041000,glyma.Wm82.gnm4.Gm09:3382137,Glyma.17G029700,glyma.Wm82.gnm4.Gm17:2188385,1.61e-275,WGD
Glyma.09G041100,glyma.Wm82.gnm4.Gm09:3406882,Glyma.17G029500,glyma.Wm82.gnm4.Gm17:2171738,7.88e-120,WGD
Glyma.09G041200,glyma.Wm82.gnm4.Gm09:3416549,Glyma.17G029400,glyma.Wm82.gnm4.Gm17:2164001,1.75e-249,WGD
Glyma.09G041700,glyma.Wm82.gnm4.Gm09:3491569,Glyma.17G028700,glyma.Wm82.gnm4.Gm17:2133751,1.13e-23,WGD
Glyma.09G042100,glyma.Wm82.gnm4.Gm09:3560876,Glyma.17G028600,glyma.Wm82.gnm4.Gm17:2125214,2.05e-268,WGD
Glyma.09G042400,glyma.Wm82.gnm4.Gm09:3583390,Glyma.17G028400,glyma.Wm82.gnm4.Gm17:2116358,6.51e-59,WGD
Glyma.09G042700,glyma.Wm82.gnm4.Gm09:3624541,Glyma.17G027900,glyma.Wm82.gnm4.Gm17:2084033,1.71e-269,WGD
Glyma.09G042900,glyma.Wm82.gnm4.Gm09:3639574,Glyma.17G027800,glyma.Wm82.gnm4.Gm17:2073869,8.64e-42,WGD
Glyma.09G043300,glyma.Wm82.gnm4.Gm09:3677919,Glyma.17G027500,glyma.Wm82.gnm4.Gm17:2029996,1.68e-64,WGD
Glyma.09G043400,glyma.Wm82.gnm4.Gm09:3683543,Glyma.17G027400,glyma.Wm82.gnm4.Gm17:2024068,2.51e-17,WGD
Glyma.09G044300,glyma.Wm82.gnm4.Gm09:3753426,Glyma.17G027200,glyma.Wm82.gnm4.Gm17:2005839,0.0,WGD
Glyma.09G044400,glyma.Wm82.gnm4.Gm09:3764261,Glyma.17G027100,glyma.Wm82.gnm4.Gm17:1992405,1.71e-162,WGD
Glyma.09G044700,glyma.Wm82.gnm4.Gm09:3794913,Glyma.17G026500,glyma.Wm82.gnm4.Gm17:1948885,0.0,WGD
Glyma.09G045100,glyma.Wm82.gnm4.Gm09:3836232,Glyma.17G026100,glyma.Wm82.gnm4.Gm17:1920897,9.87e-278,WGD
Glyma.09G045200,glyma.Wm82.gnm4.Gm09:3846769,Glyma.17G026000,glyma.Wm82.gnm4.Gm17:1916469,3.38e-64,WGD
Glyma.09G045400,glyma.Wm82.gnm4.Gm09:3858377,Glyma.17G025800,glyma.Wm82.gnm4.Gm17:1900382,1.40e-143,WGD
Glyma.09G045500,glyma.Wm82.gnm4.Gm09:3864702,Glyma.17G025700,glyma.Wm82.gnm4.Gm17:1895146,8.01e-51,WGD
Glyma.09G045800,glyma.Wm82.gnm4.Gm09:3898714,Glyma.17G025600,glyma.Wm82.gnm4.Gm17:1879326,3.64e-206,WGD
Glyma.09G046200,glyma.Wm82.gnm4.Gm09:3923803,Glyma.17G025300,glyma.Wm82.gnm4.Gm17:1855998,7.38e-62,WGD
Glyma.09G046400,glyma.Wm82.gnm4.Gm09:3961037,Glyma.17G025000,glyma.Wm82.gnm4.Gm17:1838839,1.85e-188,WGD
Glyma.09G046800,glyma.Wm82.gnm4.Gm09:4001204,Glyma.17G024700,glyma.Wm82.gnm4.Gm17:1812065,1.09e-294,WGD
Glyma.09G003900,glyma.Wm82.gnm4.Gm09:317572,Glyma.17G013000,glyma.Wm82.gnm4.Gm17:992378,2.74e-75,WGD
Glyma.09G004000,glyma.Wm82.gnm4.Gm09:320407,Glyma.17G012900,glyma.Wm82.gnm4.Gm17:990825,5.83e-26,WGD
Glyma.09G004100,glyma.Wm82.gnm4.Gm09:323927,Glyma.17G012800,glyma.Wm82.gnm4.Gm17:984693,2.13e-292,WGD
Glyma.09G004200,glyma.Wm82.gnm4.Gm09:331825,Glyma.17G012600,glyma.Wm82.gnm4.Gm17:970480,7.28e-177,WGD
Glyma.09G004700,glyma.Wm82.gnm4.Gm09:384999,Glyma.17G012000,glyma.Wm82.gnm4.Gm17:938567,8.39e-288,WGD
Glyma.09G004900,glyma.Wm82.gnm4.Gm09:397364,Glyma.17G011800,glyma.Wm82.gnm4.Gm17:929357,5.04e-174,WGD
Glyma.09G005600,glyma.Wm82.gnm4.Gm09:433890,Glyma.17G011500,glyma.Wm82.gnm4.Gm17:911697,3.28e-302,WGD
Glyma.09G005700,glyma.Wm82.gnm4.Gm09:444590,Glyma.17G011400,glyma.Wm82.gnm4.Gm17:903710,1.36e-180,WGD
Glyma.09G005800,glyma.Wm82.gnm4.Gm09:458165,Glyma.17G011300,glyma.Wm82.gnm4.Gm17:898781,6.11e-37,WGD
Glyma.09G006000,glyma.Wm82.gnm4.Gm09:463827,Glyma.17G011200,glyma.Wm82.gnm4.Gm17:896275,1.21e-213,WGD
Glyma.09G007500,glyma.Wm82.gnm4.Gm09:541294,Glyma.17G010200,glyma.Wm82.gnm4.Gm17:828771,4.43e-152,WGD
Glyma.09G007900,glyma.Wm82.gnm4.Gm09:604019,Glyma.17G010100,glyma.Wm82.gnm4.Gm17:809170,4.40e-265,WGD
Glyma.09G008200,glyma.Wm82.gnm4.Gm09:633862,Glyma.17G009900,glyma.Wm82.gnm4.Gm17:795908,3.89e-80,WGD
Glyma.09G008400,glyma.Wm82.gnm4.Gm09:660729,Glyma.17G009800,glyma.Wm82.gnm4.Gm17:783463,7.93e-198,WGD
Glyma.09G008700,glyma.Wm82.gnm4.Gm09:680422,Glyma.17G009600,glyma.Wm82.gnm4.Gm17:770604,1.56e-42,WGD
Glyma.09G008800,glyma.Wm82.gnm4.Gm09:685693,Glyma.17G009500,glyma.Wm82.gnm4.Gm17:765073,0.0,WGD
Glyma.09G008900,glyma.Wm82.gnm4.Gm09:692286,Glyma.17G009400,glyma.Wm82.gnm4.Gm17:761974,2.40e-139,WGD
Glyma.09G009100,glyma.Wm82.gnm4.Gm09:717352,Glyma.17G009300,glyma.Wm82.gnm4.Gm17:755341,6.77e-234,WGD
Glyma.09G009200,glyma.Wm82.gnm4.Gm09:732500,Glyma.17G009200,glyma.Wm82.gnm4.Gm17:747349,1.22e-61,WGD
Glyma.09G010300,glyma.Wm82.gnm4.Gm09:791390,Glyma.17G008800,glyma.Wm82.gnm4.Gm17:726002,1.58e-123,WGD
Glyma.09G010600,glyma.Wm82.gnm4.Gm09:818975,Glyma.17G008200,glyma.Wm82.gnm4.Gm17:685791,1.80e-143,WGD
Glyma.09G011000,glyma.Wm82.gnm4.Gm09:840571,Glyma.17G008100,glyma.Wm82.gnm4.Gm17:675269,2.63e-190,WGD
Glyma.09G011200,glyma.Wm82.gnm4.Gm09:852690,Glyma.17G008000,glyma.Wm82.gnm4.Gm17:670439,7.25e-201,WGD
Glyma.09G011300,glyma.Wm82.gnm4.Gm09:874354,Glyma.17G007900,glyma.Wm82.gnm4.Gm17:663782,6.54e-84,WGD
Glyma.09G011800,glyma.Wm82.gnm4.Gm09:898161,Glyma.17G007600,glyma.Wm82.gnm4.Gm17:648183,1.38e-285,WGD
Glyma.09G012000,glyma.Wm82.gnm4.Gm09:923095,Glyma.17G007500,glyma.Wm82.gnm4.Gm17:636925,1.81e-34,WGD
Glyma.09G012200,glyma.Wm82.gnm4.Gm09:936171,Glyma.17G007400,glyma.Wm82.gnm4.Gm17:630172,9.26e-114,WGD
Glyma.09G012800,glyma.Wm82.gnm4.Gm09:976971,Glyma.17G006900,glyma.Wm82.gnm4.Gm17:612418,2.75e-43,WGD
Glyma.09G013000,glyma.Wm82.gnm4.Gm09:988307,Glyma.17G006700,glyma.Wm82.gnm4.Gm17:606012,1.24e-31,WGD
Glyma.09G013100,glyma.Wm82.gnm4.Gm09:995074,Glyma.17G006600,glyma.Wm82.gnm4.Gm17:598949,1.06e-242,WGD
Glyma.09G013500,glyma.Wm82.gnm4.Gm09:1009627,Glyma.17G006500,glyma.Wm82.gnm4.Gm17:594327,3.71e-154,WGD
Glyma.09G013700,glyma.Wm82.gnm4.Gm09:1023887,Glyma.17G006300,glyma.Wm82.gnm4.Gm17:586503,1.29e-40,WGD
Glyma.09G013800,glyma.Wm82.gnm4.Gm09:1035275,Glyma.17G006200,glyma.Wm82.gnm4.Gm17:577218,1.13e-96,WGD
Glyma.09G013900,glyma.Wm82.gnm4.Gm09:1042159,Glyma.17G006000,glyma.Wm82.gnm4.Gm17:551749,2.32e-144,WGD
Glyma.09G014600,glyma.Wm82.gnm4.Gm09:1106277,Glyma.17G005500,glyma.Wm82.gnm4.Gm17:501485,0.0,WGD
Glyma.09G015000,glyma.Wm82.gnm4.Gm09:1150778,Glyma.17G005200,glyma.Wm82.gnm4.Gm17:488070,5.00e-145,WGD
Glyma.09G015100,glyma.Wm82.gnm4.Gm09:1155353,Glyma.17G005100,glyma.Wm82.gnm4.Gm17:483137,8.91e-199,WGD
Glyma.09G015200,glyma.Wm82.gnm4.Gm09:1165132,Glyma.17G005000,glyma.Wm82.gnm4.Gm17:477708,1.12e-77,WGD
Glyma.09G015700,glyma.Wm82.gnm4.Gm09:1201849,Glyma.17G004700,glyma.Wm82.gnm4.Gm17:458952,0.0,WGD
Glyma.09G015900,glyma.Wm82.gnm4.Gm09:1224303,Glyma.17G004500,glyma.Wm82.gnm4.Gm17:444954,0.0,WGD
Glyma.09G016000,glyma.Wm82.gnm4.Gm09:1234544,Glyma.17G004400,glyma.Wm82.gnm4.Gm17:435606,1.66e-137,WGD
Glyma.09G016900,glyma.Wm82.gnm4.Gm09:1313153,Glyma.17G004050,glyma.Wm82.gnm4.Gm17:418070,2.91e-25,WGD
Glyma.09G017000,glyma.Wm82.gnm4.Gm09:1319422,Glyma.17G003900,glyma.Wm82.gnm4.Gm17:411784,0.0,WGD
Glyma.09G017500,glyma.Wm82.gnm4.Gm09:1376095,Glyma.17G003700,glyma.Wm82.gnm4.Gm17:397323,1.99e-258,WGD
Glyma.09G017700,glyma.Wm82.gnm4.Gm09:1392276,Glyma.17G003600,glyma.Wm82.gnm4.Gm17:386558,3.51e-295,WGD
Glyma.09G018200,glyma.Wm82.gnm4.Gm09:1421540,Glyma.17G003550,glyma.Wm82.gnm4.Gm17:384183,2.56e-28,WGD
Glyma.09G018400,glyma.Wm82.gnm4.Gm09:1445038,Glyma.17G003500,glyma.Wm82.gnm4.Gm17:377974,2.35e-177,WGD
Glyma.09G018500,glyma.Wm82.gnm4.Gm09:1452123,Glyma.17G003400,glyma.Wm82.gnm4.Gm17:370545,0.0,WGD
Glyma.09G018800,glyma.Wm82.gnm4.Gm09:1478951,Glyma.17G003100,glyma.Wm82.gnm4.Gm17:350048,9.00e-137,WGD
Glyma.09G091100,glyma.Wm82.gnm4.Gm09:12227446,Glyma.17G108200,glyma.Wm82.gnm4.Gm17:8478886,1.28e-278,WGD
Glyma.09G091200,glyma.Wm82.gnm4.Gm09:12251722,Glyma.17G107300,glyma.Wm82.gnm4.Gm17:8420262,0.0,WGD
Glyma.09G091700,glyma.Wm82.gnm4.Gm09:12323314,Glyma.17G107100,glyma.Wm82.gnm4.Gm17:8407162,5.06e-162,WGD
Glyma.09G091800,glyma.Wm82.gnm4.Gm09:12370117,Glyma.17G106900,glyma.Wm82.gnm4.Gm17:8395955,1.02e-69,WGD
Glyma.09G091900,glyma.Wm82.gnm4.Gm09:12372388,Glyma.17G106800,glyma.Wm82.gnm4.Gm17:8392372,5.30e-309,WGD
Glyma.09G092100,glyma.Wm82.gnm4.Gm09:12463337,Glyma.17G106600,glyma.Wm82.gnm4.Gm17:8382730,3.58e-54,WGD
Glyma.09G092400,glyma.Wm82.gnm4.Gm09:12519517,Glyma.17G106500,glyma.Wm82.gnm4.Gm17:8360879,2.44e-28,WGD
Glyma.09G093400,glyma.Wm82.gnm4.Gm09:12821001,Glyma.17G106366,glyma.Wm82.gnm4.Gm17:8351028,8.39e-36,WGD
Glyma.09G093600,glyma.Wm82.gnm4.Gm09:12894599,Glyma.17G106300,glyma.Wm82.gnm4.Gm17:8344434,9.52e-157,WGD
Glyma.09G094100,glyma.Wm82.gnm4.Gm09:13013513,Glyma.17G106100,glyma.Wm82.gnm4.Gm17:8325190,2.41e-16,WGD
Glyma.09G094200,glyma.Wm82.gnm4.Gm09:13100081,Glyma.17G105900,glyma.Wm82.gnm4.Gm17:8302005,5.54e-110,WGD
Glyma.09G096700,glyma.Wm82.gnm4.Gm09:14530488,Glyma.17G104400,glyma.Wm82.gnm4.Gm17:8213225,0.0,WGD
Glyma.09G273600,glyma.Wm82.gnm4.Gm09:49367928,Glyma.18G212800,glyma.Wm82.gnm4.Gm18:50246148,0.0,WGD
Glyma.09G273700,glyma.Wm82.gnm4.Gm09:49374634,Glyma.18G212900,glyma.Wm82.gnm4.Gm18:50253528,2.10e-222,WGD
Glyma.09G273800,glyma.Wm82.gnm4.Gm09:49380415,Glyma.18G213000,glyma.Wm82.gnm4.Gm18:50260864,2.20e-112,WGD
Glyma.09G273900,glyma.Wm82.gnm4.Gm09:49389458,Glyma.18G213100,glyma.Wm82.gnm4.Gm18:50278854,0.0,WGD
Glyma.09G274000,glyma.Wm82.gnm4.Gm09:49400119,Glyma.18G213200,glyma.Wm82.gnm4.Gm18:50298850,2.39e-178,WGD
Glyma.09G274200,glyma.Wm82.gnm4.Gm09:49411568,Glyma.18G213300,glyma.Wm82.gnm4.Gm18:50312356,1.29e-147,WGD
Glyma.09G274300,glyma.Wm82.gnm4.Gm09:49418471,Glyma.18G213400,glyma.Wm82.gnm4.Gm18:50322712,0.0,WGD
Glyma.09G274500,glyma.Wm82.gnm4.Gm09:49429767,Glyma.18G213500,glyma.Wm82.gnm4.Gm18:50331983,3.53e-164,WGD
Glyma.09G274600,glyma.Wm82.gnm4.Gm09:49441070,Glyma.18G213600,glyma.Wm82.gnm4.Gm18:50344815,0.0,WGD
Glyma.09G274700,glyma.Wm82.gnm4.Gm09:49449076,Glyma.18G213700,glyma.Wm82.gnm4.Gm18:50354093,2.37e-161,WGD
Glyma.09G275000,glyma.Wm82.gnm4.Gm09:49466136,Glyma.18G213900,glyma.Wm82.gnm4.Gm18:50368693,4.90e-155,WGD
Glyma.09G275100,glyma.Wm82.gnm4.Gm09:49470523,Glyma.18G214000,glyma.Wm82.gnm4.Gm18:50373936,0.0,WGD
Glyma.09G275200,glyma.Wm82.gnm4.Gm09:49482586,Glyma.18G214100,glyma.Wm82.gnm4.Gm18:50389408,7.52e-105,WGD
Glyma.09G275300,glyma.Wm82.gnm4.Gm09:49486771,Glyma.18G214200,glyma.Wm82.gnm4.Gm18:50397842,1.25e-97,WGD
Glyma.09G275400,glyma.Wm82.gnm4.Gm09:49490323,Glyma.18G214300,glyma.Wm82.gnm4.Gm18:50401591,2.30e-163,WGD
Glyma.09G275500,glyma.Wm82.gnm4.Gm09:49497113,Glyma.18G214600,glyma.Wm82.gnm4.Gm18:50415380,2.49e-76,WGD
Glyma.09G275802,glyma.Wm82.gnm4.Gm09:49508663,Glyma.18G214700,glyma.Wm82.gnm4.Gm18:50420006,1.76e-186,WGD
Glyma.09G276100,glyma.Wm82.gnm4.Gm09:49529754,Glyma.18G214800,glyma.Wm82.gnm4.Gm18:50451179,0.0,WGD
Glyma.09G276200,glyma.Wm82.gnm4.Gm09:49546504,Glyma.18G215000,glyma.Wm82.gnm4.Gm18:50486372,6.00e-155,WGD
Glyma.09G276300,glyma.Wm82.gnm4.Gm09:49552495,Glyma.18G215100,glyma.Wm82.gnm4.Gm18:50496930,0.0,WGD
Glyma.09G276400,glyma.Wm82.gnm4.Gm09:49577194,Glyma.18G215300,glyma.Wm82.gnm4.Gm18:50530758,3.16e-208,WGD
Glyma.09G276502,glyma.Wm82.gnm4.Gm09:49585948,Glyma.18G215400,glyma.Wm82.gnm4.Gm18:50539983,6.36e-155,WGD
Glyma.09G271300,glyma.Wm82.gnm4.Gm09:49196432,Glyma.18G050100,glyma.Wm82.gnm4.Gm18:4293083,1.87e-74,WGD
Glyma.09G271500,glyma.Wm82.gnm4.Gm09:49210466,Glyma.18G050200,glyma.Wm82.gnm4.Gm18:4301928,5.36e-93,WGD
Glyma.09G271700,glyma.Wm82.gnm4.Gm09:49225098,Glyma.18G050300,glyma.Wm82.gnm4.Gm18:4312666,1.86e-134,WGD
Glyma.09G272300,glyma.Wm82.gnm4.Gm09:49265047,Glyma.18G050700,glyma.Wm82.gnm4.Gm18:4334673,1.28e-257,WGD
Glyma.09G272900,glyma.Wm82.gnm4.Gm09:49316760,Glyma.18G051100,glyma.Wm82.gnm4.Gm18:4391272,4.20e-195,WGD
Glyma.09G274900,glyma.Wm82.gnm4.Gm09:49461340,Glyma.18G053900,glyma.Wm82.gnm4.Gm18:4638967,1.53e-96,WGD
Glyma.09G276600,glyma.Wm82.gnm4.Gm09:49598168,Glyma.18G054600,glyma.Wm82.gnm4.Gm18:4715238,1.82e-149,WGD
Glyma.09G277000,glyma.Wm82.gnm4.Gm09:49634585,Glyma.18G055000,glyma.Wm82.gnm4.Gm18:4740526,3.06e-208,WGD
Glyma.09G277800,glyma.Wm82.gnm4.Gm09:49702143,Glyma.18G055600,glyma.Wm82.gnm4.Gm18:4807812,2.30e-147,WGD
Glyma.09G279600,glyma.Wm82.gnm4.Gm09:49879502,Glyma.18G056500,glyma.Wm82.gnm4.Gm18:4909892,9.63e-48,WGD
Glyma.09G199166,glyma.Wm82.gnm4.Gm09:43254204,Glyma.18G147000,glyma.Wm82.gnm4.Gm18:24925610,3.81e-50,WGD
Glyma.09G199300,glyma.Wm82.gnm4.Gm09:43269814,Glyma.18G147200,glyma.Wm82.gnm4.Gm18:25020873,5.57e-49,WGD
Glyma.09G199600,glyma.Wm82.gnm4.Gm09:43287909,Glyma.18G147700,glyma.Wm82.gnm4.Gm18:25261468,0.0,WGD
Glyma.09G199700,glyma.Wm82.gnm4.Gm09:43293693,Glyma.18G147800,glyma.Wm82.gnm4.Gm18:25269836,3.99e-317,WGD
Glyma.09G199800,glyma.Wm82.gnm4.Gm09:43317139,Glyma.18G148000,glyma.Wm82.gnm4.Gm18:25354835,3.16e-164,WGD
Glyma.09G199900,glyma.Wm82.gnm4.Gm09:43323768,Glyma.18G148100,glyma.Wm82.gnm4.Gm18:25377912,7.06e-213,WGD
Glyma.09G200500,glyma.Wm82.gnm4.Gm09:43371567,Glyma.18G148700,glyma.Wm82.gnm4.Gm18:25930520,0.0,WGD
Glyma.09G201400,glyma.Wm82.gnm4.Gm09:43460595,Glyma.18G150100,glyma.Wm82.gnm4.Gm18:27353120,3.01e-72,WGD
Glyma.09G203200,glyma.Wm82.gnm4.Gm09:43616039,Glyma.18G153800,glyma.Wm82.gnm4.Gm18:30532310,2.18e-52,WGD
Glyma.09G234800,glyma.Wm82.gnm4.Gm09:46118241,Glyma.18G262500,glyma.Wm82.gnm4.Gm18:55086521,8.69e-244,WGD
Glyma.09G235200,glyma.Wm82.gnm4.Gm09:46158009,Glyma.18G261900,glyma.Wm82.gnm4.Gm18:55051335,0.0,WGD
Glyma.09G235400,glyma.Wm82.gnm4.Gm09:46183524,Glyma.18G261600,glyma.Wm82.gnm4.Gm18:55032207,0.0,WGD
Glyma.09G235600,glyma.Wm82.gnm4.Gm09:46201012,Glyma.18G261400,glyma.Wm82.gnm4.Gm18:55015134,1.39e-233,WGD
Glyma.09G235700,glyma.Wm82.gnm4.Gm09:46215838,Glyma.18G261300,glyma.Wm82.gnm4.Gm18:54997280,1.22e-242,WGD
Glyma.09G235800,glyma.Wm82.gnm4.Gm09:46225630,Glyma.18G261200,glyma.Wm82.gnm4.Gm18:54989214,8.24e-116,WGD
