Dup,duplication_status
Glyma.11G118800,WGD
Glyma.11G118900,WGD
Glyma.11G119100,WGD
Glyma.11G119200,WGD
Glyma.11G119300,WGD
Glyma.11G119500,WGD
Glyma.11G119700,WGD
Glyma.11G119800,WGD
Glyma.11G120101,WGD
Glyma.11G120200,WGD
Glyma.11G120300,WGD
Glyma.11G120400,WGD
Glyma.11G120500,WGD
Glyma.11G120600,WGD
Glyma.11G120700,WGD
Glyma.11G120800,WGD
Glyma.11G120900,WGD
Glyma.11G121000,WGD
Glyma.11G121200,WGD
Glyma.11G121300,WGD
Glyma.11G121400,WGD
Glyma.11G121500,WGD
Glyma.11G121600,WGD
Glyma.11G121900,WGD
Glyma.11G122000,WGD
Glyma.11G122200,WGD
Glyma.11G122300,WGD
Glyma.11G122400,WGD
Glyma.11G122500,WGD
Glyma.11G122600,WGD
Glyma.11G122700,WGD
Glyma.11G122900,WGD
Glyma.11G123000,WGD
Glyma.11G123100,WGD
Glyma.11G123200,WGD
Glyma.11G123300,WGD
Glyma.11G123400,WGD
Glyma.11G123600,WGD
Glyma.11G123900,WGD
Glyma.11G124000,WGD
Glyma.11G124100,WGD
Glyma.11G124200,WGD
Glyma.11G124400,WGD
Glyma.11G124500,WGD
Glyma.11G124700,WGD
Glyma.11G124800,WGD
Glyma.11G124900,WGD
Glyma.11G125000,WGD
Glyma.11G125100,WGD
Glyma.11G125200,WGD
Glyma.11G125400,WGD
Glyma.11G125500,WGD
Glyma.11G125567,WGD
Glyma.11G125700,WGD
Glyma.11G126000,WGD
Glyma.11G126100,WGD
Glyma.11G126200,WGD
Glyma.11G126300,WGD
Glyma.11G126400,WGD
Glyma.11G126500,WGD
Glyma.11G126600,WGD
Glyma.11G126700,WGD
Glyma.11G126802,WGD
Glyma.11G126900,WGD
Glyma.11G127100,WGD
Glyma.11G127200,WGD
Glyma.11G127300,WGD
Glyma.11G127400,WGD
Glyma.11G127500,WGD
Glyma.11G127600,WGD
Glyma.11G127700,WGD
Glyma.11G127800,WGD
Glyma.11G127900,WGD
Glyma.11G128000,WGD
Glyma.11G128300,WGD
Glyma.11G128400,WGD
Glyma.11G128600,WGD
Glyma.11G128700,WGD
Glyma.11G128800,WGD
Glyma.11G128900,WGD
Glyma.11G129000,WGD
Glyma.11G129100,WGD
Glyma.11G129200,WGD
Glyma.11G129300,WGD
Glyma.11G129366,WGD
Glyma.11G129700,WGD
Glyma.11G129800,WGD
Glyma.11G129900,WGD
Glyma.11G130200,WGD
Glyma.11G130400,WGD
Glyma.11G130450,WGD
Glyma.11G130501,WGD
Glyma.11G130551,WGD
Glyma.11G130600,WGD
Glyma.11G130700,WGD
Glyma.11G131000,WGD
Glyma.11G131200,WGD
Glyma.11G131300,WGD
Glyma.11G131400,WGD
Glyma.11G131600,WGD
Glyma.11G131800,WGD
Glyma.11G131900,WGD
Glyma.11G132000,WGD
Glyma.11G132100,WGD
Glyma.11G132200,WGD
Glyma.11G132500,WGD
Glyma.11G132600,WGD
Glyma.11G132700,WGD
Glyma.11G133200,WGD
Glyma.11G133300,WGD
Glyma.11G133367,WGD
Glyma.11G133500,WGD
Glyma.11G133600,WGD
Glyma.11G133700,WGD
Glyma.11G133800,WGD
Glyma.11G133900,WGD
Glyma.11G134000,WGD
Glyma.11G134200,WGD
Glyma.11G134300,WGD
Glyma.11G134800,WGD
Glyma.11G134900,WGD
Glyma.11G135000,WGD
Glyma.11G135100,WGD
Glyma.11G135400,WGD
Glyma.11G135500,WGD
Glyma.11G135700,WGD
Glyma.11G135800,WGD
Glyma.11G135900,WGD
Glyma.11G136000,WGD
Glyma.11G136100,WGD
Glyma.11G136200,WGD
Glyma.11G136300,WGD
Glyma.11G136600,WGD
Glyma.11G136700,WGD
Glyma.11G137300,WGD
Glyma.11G137400,WGD
Glyma.11G137500,WGD
Glyma.11G137600,WGD
Glyma.11G137700,WGD
Glyma.11G137800,WGD
Glyma.11G137900,WGD
Glyma.11G138000,WGD
Glyma.11G138100,WGD
Glyma.11G138300,WGD
Glyma.11G138502,WGD
Glyma.11G138600,WGD
Glyma.11G138700,WGD
Glyma.11G138800,WGD
Glyma.11G138900,WGD
Glyma.11G138967,WGD
Glyma.11G139100,WGD
Glyma.11G139200,WGD
Glyma.11G139300,WGD
Glyma.11G139400,WGD
Glyma.11G139500,WGD
Glyma.11G139600,WGD
Glyma.11G139700,WGD
Glyma.11G139800,WGD
Glyma.11G140000,WGD
Glyma.11G140100,WGD
Glyma.11G140200,WGD
Glyma.11G140400,WGD
Glyma.11G140500,WGD
Glyma.11G140600,WGD
Glyma.11G140700,WGD
Glyma.11G140800,WGD
Glyma.11G140900,WGD
Glyma.11G141100,WGD
Glyma.11G141200,WGD
Glyma.11G141400,WGD
Glyma.11G141500,WGD
Glyma.11G141600,WGD
Glyma.11G142300,WGD
Glyma.11G142400,WGD
Glyma.11G142500,WGD
Glyma.11G142600,WGD
Glyma.11G142900,WGD
Glyma.11G143000,WGD
Glyma.11G143100,WGD
Glyma.11G143200,WGD
Glyma.11G143300,WGD
Glyma.11G143350,WGD
Glyma.11G143400,WGD
Glyma.11G143500,WGD
Glyma.11G143800,WGD
Glyma.11G144000,WGD
Glyma.11G144450,WGD
Glyma.11G144500,WGD
Glyma.11G144600,WGD
Glyma.11G144800,WGD
Glyma.11G144809,WGD
Glyma.11G144900,WGD
Glyma.11G145000,WGD
Glyma.11G145018,WGD
Glyma.11G145100,WGD
Glyma.11G145200,WGD
Glyma.11G145227,WGD
Glyma.11G145400,WGD
Glyma.11G145500,WGD
Glyma.11G145600,WGD
Glyma.11G145645,WGD
Glyma.11G145700,WGD
Glyma.11G145800,WGD
Glyma.11G145854,WGD
Glyma.11G145900,WGD
Glyma.11G146000,WGD
Glyma.11G146200,WGD
Glyma.11G146272,WGD
Glyma.11G146300,WGD
Glyma.11G146500,WGD
Glyma.11G146600,WGD
Glyma.11G146690,WGD
Glyma.11G146700,WGD
Glyma.11G146800,WGD
Glyma.11G146899,WGD
Glyma.11G146900,WGD
Glyma.11G147000,WGD
Glyma.11G147100,WGD
Glyma.11G147108,WGD
Glyma.11G147200,WGD
Glyma.11G147300,WGD
Glyma.11G147400,WGD
Glyma.11G147500,WGD
Glyma.11G147526,WGD
Glyma.11G147600,WGD
Glyma.11G147800,WGD
Glyma.11G147900,WGD
Glyma.11G147944,WGD
Glyma.11G148000,WGD
Glyma.11G148100,WGD
Glyma.11G148300,WGD
Glyma.11G148362,WGD
Glyma.11G148500,WGD
Glyma.11G148780,WGD
Glyma.11G148802,WGD
Glyma.11G149198,WGD
Glyma.11G149400,WGD
Glyma.11G149407,WGD
Glyma.11G149600,WGD
Glyma.11G149700,WGD
Glyma.11G149825,WGD
Glyma.11G149900,WGD
Glyma.11G150034,WGD
Glyma.11G150200,WGD
Glyma.11G150243,WGD
Glyma.11G150300,WGD
Glyma.11G150452,WGD
Glyma.11G150661,WGD
Glyma.11G151079,WGD
Glyma.11G151100,WGD
Glyma.11G151288,WGD
Glyma.11G151300,WGD
Glyma.11G151497,WGD
Glyma.11G151706,WGD
Glyma.11G151915,WGD
Glyma.11G152124,WGD
Glyma.11G152200,WGD
Glyma.11G152333,WGD
Glyma.11G152500,WGD
Glyma.11G152542,WGD
Glyma.11G152751,WGD
Glyma.11G153100,WGD
Glyma.11G153169,WGD
Glyma.11G153501,WGD
Glyma.11G153587,WGD
Glyma.11G153796,WGD
Glyma.11G153900,WGD
Glyma.11G154005,WGD
Glyma.11G154100,WGD
Glyma.11G154200,WGD
Glyma.11G154214,WGD
Glyma.11G154423,WGD
Glyma.11G154632,WGD
Glyma.11G154800,WGD
Glyma.11G154841,WGD
Glyma.11G155050,WGD
Glyma.11G155100,WGD
Glyma.11G155259,WGD
Glyma.11G155300,WGD
Glyma.11G155400,WGD
Glyma.11G155468,WGD
Glyma.11G155500,WGD
Glyma.11G155677,WGD
Glyma.11G155900,WGD
Glyma.11G156095,WGD
Glyma.11G156100,WGD
Glyma.11G156500,WGD
Glyma.11G156513,WGD
Glyma.11G156700,WGD
Glyma.11G156722,WGD
Glyma.11G157000,WGD
Glyma.11G157100,WGD
Glyma.11G157400,WGD
Glyma.11G157700,WGD
Glyma.11G158200,WGD
Glyma.11G158400,WGD
Glyma.11G158500,WGD
Glyma.11G158800,WGD
Glyma.11G159100,WGD
Glyma.11G159900,WGD
Glyma.11G160200,WGD
Glyma.11G160300,WGD
Glyma.11G160400,WGD
Glyma.11G160600,WGD
Glyma.11G160900,WGD
Glyma.11G161000,WGD
Glyma.11G161200,WGD
Glyma.11G161300,WGD
Glyma.11G161400,WGD
Glyma.11G161500,WGD
Glyma.11G161600,WGD
Glyma.11G161800,WGD
Glyma.11G161947,WGD
Glyma.11G162100,WGD
Glyma.11G162400,WGD
Glyma.11G162500,WGD
Glyma.11G162600,WGD
Glyma.11G163000,WGD
Glyma.11G163100,WGD
Glyma.11G163200,WGD
Glyma.11G163201,WGD
Glyma.11G163300,WGD
Glyma.11G163600,WGD
Glyma.11G163800,WGD
Glyma.11G163828,WGD
Glyma.11G163900,WGD
Glyma.11G164000,WGD
Glyma.11G164037,WGD
Glyma.11G164100,WGD
Glyma.11G164200,WGD
Glyma.11G164300,WGD
Glyma.11G164400,WGD
Glyma.11G164500,WGD
Glyma.11G164600,WGD
Glyma.11G164700,WGD
Glyma.11G164800,WGD
Glyma.11G165000,WGD
Glyma.11G165100,WGD
Glyma.11G165291,WGD
Glyma.11G165300,WGD
Glyma.11G165600,WGD
Glyma.11G165700,WGD
Glyma.11G165900,WGD
Glyma.11G166000,WGD
Glyma.11G166100,WGD
Glyma.11G166128,WGD
Glyma.11G166200,WGD
Glyma.11G166300,WGD
Glyma.11G166337,WGD
Glyma.11G166401,WGD
Glyma.11G166546,WGD
Glyma.11G166600,WGD
Glyma.11G167100,WGD
Glyma.11G167200,WGD
Glyma.11G167300,WGD
Glyma.11G167382,WGD
Glyma.11G168219,WGD
Glyma.11G168428,WGD
Glyma.11G168600,WGD
Glyma.11G168800,WGD
Glyma.11G169055,WGD
Glyma.11G169264,WGD
Glyma.11G169300,WGD
Glyma.11G169500,WGD
Glyma.11G169600,WGD
Glyma.11G169700,WGD
Glyma.11G169800,WGD
Glyma.11G169900,WGD
Glyma.11G169901,WGD
Glyma.11G170200,WGD
Glyma.11G170300,WGD
Glyma.11G170601,WGD
Glyma.11G170602,WGD
Glyma.11G171001,WGD
Glyma.11G171002,WGD
Glyma.11G171200,WGD
Glyma.11G171300,WGD
Glyma.11G171400,WGD
Glyma.11G171600,WGD
Glyma.11G171773,WGD
Glyma.11G171900,WGD
Glyma.11G172191,WGD
Glyma.11G172200,WGD
Glyma.11G172300,WGD
Glyma.11G172401,WGD
Glyma.11G172500,WGD
Glyma.11G172610,WGD
Glyma.11G173028,WGD
Glyma.11G173600,WGD
Glyma.11G173655,WGD
Glyma.11G173700,WGD
Glyma.11G173800,WGD
Glyma.11G173864,WGD
Glyma.11G173901,WGD
Glyma.11G174073,WGD
Glyma.11G174100,WGD
Glyma.11G174282,WGD
Glyma.11G174300,WGD
Glyma.11G174400,WGD
Glyma.11G174500,WGD
Glyma.11G174701,WGD
Glyma.11G174800,WGD
Glyma.11G174900,WGD
Glyma.11G174910,WGD
Glyma.11G175119,WGD
Glyma.11G175200,WGD
Glyma.11G175328,WGD
Glyma.11G175400,WGD
Glyma.11G175500,WGD
Glyma.11G175537,WGD
Glyma.11G175746,WGD
Glyma.11G175900,WGD
Glyma.11G175955,WGD
Glyma.11G176100,WGD
Glyma.11G176400,WGD
Glyma.11G176500,WGD
Glyma.11G176800,WGD
Glyma.11G176900,WGD
Glyma.11G177001,WGD
Glyma.11G178046,WGD
Glyma.11G178255,WGD
Glyma.11G178300,WGD
Glyma.11G178400,WGD
Glyma.11G178673,WGD
Glyma.11G178700,WGD
Glyma.11G178900,WGD
Glyma.11G179000,WGD
Glyma.11G179100,WGD
Glyma.11G179200,WGD
Glyma.11G179300,WGD
Glyma.11G179600,WGD
Glyma.11G179900,WGD
Glyma.11G180000,WGD
Glyma.11G180100,WGD
Glyma.11G180200,WGD
Glyma.11G180300,WGD
Glyma.11G180500,WGD
Glyma.11G180600,WGD
Glyma.11G180800,WGD
Glyma.11G180900,WGD
Glyma.11G181000,WGD
Glyma.11G181100,WGD
Glyma.11G181200,WGD
Glyma.11G181300,WGD
Glyma.11G181400,WGD
Glyma.11G181500,WGD
Glyma.11G181700,WGD
Glyma.11G181900,WGD
Glyma.11G182000,WGD
Glyma.11G182100,WGD
Glyma.11G182200,WGD
Glyma.11G182300,WGD
Glyma.11G182500,WGD
Glyma.11G182600,WGD
Glyma.11G182700,WGD
Glyma.11G182800,WGD
Glyma.11G182900,WGD
Glyma.11G183100,WGD
Glyma.11G183200,WGD
Glyma.11G183300,WGD
Glyma.11G183400,WGD
Glyma.11G183467,WGD
Glyma.11G183600,WGD
Glyma.11G183700,WGD
Glyma.11G183800,WGD
Glyma.11G183900,WGD
Glyma.11G184000,WGD
Glyma.11G184100,WGD
Glyma.11G184200,WGD
Glyma.11G184400,WGD
Glyma.11G184500,WGD
Glyma.11G184601,WGD
Glyma.11G184700,WGD
Glyma.11G184800,WGD
Glyma.11G185000,WGD
Glyma.11G185100,WGD
Glyma.11G185500,WGD
Glyma.11G185700,WGD
Glyma.11G186100,WGD
Glyma.11G186600,WGD
Glyma.11G186700,WGD
Glyma.11G187500,WGD
Glyma.11G187600,WGD
Glyma.11G187700,WGD
Glyma.11G187800,WGD
Glyma.11G187900,WGD
Glyma.11G188000,WGD
Glyma.11G188100,WGD
Glyma.11G188200,WGD
Glyma.11G188300,WGD
Glyma.11G188700,WGD
Glyma.11G188800,WGD
Glyma.11G188900,WGD
Glyma.11G189000,WGD
Glyma.11G189100,WGD
Glyma.11G189200,WGD
Glyma.11G189250,WGD
Glyma.11G189400,WGD
Glyma.11G189500,WGD
Glyma.11G189600,WGD
Glyma.11G189700,WGD
Glyma.11G189800,WGD
Glyma.11G190000,WGD
Glyma.11G190200,WGD
Glyma.11G190400,WGD
Glyma.11G190600,WGD
Glyma.11G190800,WGD
Glyma.11G190900,WGD
Glyma.11G191000,WGD
Glyma.11G191100,WGD
Glyma.11G191200,WGD
Glyma.11G191500,WGD
Glyma.11G191600,WGD
Glyma.11G191800,WGD
Glyma.11G191900,WGD
Glyma.11G192200,WGD
Glyma.11G192300,WGD
Glyma.11G192400,WGD
Glyma.11G192500,WGD
Glyma.11G192600,WGD
Glyma.11G192700,WGD
Glyma.11G192800,WGD
Glyma.11G193000,WGD
Glyma.11G193100,WGD
Glyma.11G193200,WGD
Glyma.11G193300,WGD
Glyma.11G193400,WGD
Glyma.11G193500,WGD
Glyma.11G193600,WGD
Glyma.11G193700,WGD
Glyma.11G193800,WGD
Glyma.11G193900,WGD
Glyma.11G194000,WGD
Glyma.11G194100,WGD
Glyma.11G194200,WGD
Glyma.11G194500,WGD
Glyma.11G194600,WGD
Glyma.11G194700,WGD
Glyma.11G194800,WGD
Glyma.11G194900,WGD
Glyma.11G195000,WGD
Glyma.11G195100,WGD
Glyma.11G195200,WGD
Glyma.11G195300,WGD
Glyma.11G195800,WGD
Glyma.11G195900,WGD
Glyma.11G196100,WGD
Glyma.11G196200,WGD
Glyma.11G196300,WGD
Glyma.11G196400,WGD
Glyma.11G196600,WGD
Glyma.11G196800,WGD
Glyma.11G196900,WGD
Glyma.11G197000,WGD
Glyma.11G197001,WGD
Glyma.11G197300,WGD
Glyma.11G197900,WGD
Glyma.11G198000,WGD
Glyma.11G199100,WGD
Glyma.11G199200,WGD
Glyma.11G199300,WGD
Glyma.11G199400,WGD
Glyma.11G199600,WGD
Glyma.11G199700,WGD
Glyma.11G199900,WGD
Glyma.11G200201,WGD
Glyma.11G200300,WGD
Glyma.11G200400,WGD
Glyma.11G200500,WGD
Glyma.11G200700,WGD
Glyma.11G201000,WGD
Glyma.11G201200,WGD
Glyma.11G201500,WGD
Glyma.11G201700,WGD
Glyma.11G201800,WGD
Glyma.11G201900,WGD
Glyma.11G202000,WGD
Glyma.11G202100,WGD
Glyma.11G202500,WGD
Glyma.11G202600,WGD
Glyma.11G202700,WGD
Glyma.11G202800,WGD
Glyma.11G202900,WGD
Glyma.11G203000,WGD
Glyma.11G203200,WGD
Glyma.11G203600,WGD
Glyma.11G203700,WGD
Glyma.11G203800,WGD
Glyma.11G204100,WGD
Glyma.11G204200,WGD
Glyma.11G204300,WGD
Glyma.11G206100,WGD
Glyma.11G207000,WGD
Glyma.11G208300,WGD
Glyma.11G208400,WGD
Glyma.11G208600,WGD
Glyma.11G208700,WGD
Glyma.11G209027,WGD
Glyma.11G209354,WGD
Glyma.11G209681,WGD
Glyma.11G210008,WGD
Glyma.11G210335,WGD
Glyma.11G210989,WGD
Glyma.11G211316,WGD
Glyma.11G211643,WGD
Glyma.11G211970,WGD
Glyma.11G212300,WGD
Glyma.11G212400,WGD
Glyma.11G212500,WGD
Glyma.11G212700,WGD
Glyma.11G212900,WGD
Glyma.11G213000,WGD
Glyma.11G213100,WGD
Glyma.11G213200,WGD
Glyma.11G213400,WGD
Glyma.11G213500,WGD
Glyma.11G213600,WGD
Glyma.11G213700,WGD
Glyma.11G213900,WGD
Glyma.11G214100,WGD
Glyma.11G214200,WGD
Glyma.11G214300,WGD
Glyma.11G214402,WGD
Glyma.11G214500,WGD
Glyma.11G214600,WGD
Glyma.11G214700,WGD
Glyma.11G214800,WGD
Glyma.11G214900,WGD
Glyma.11G215200,WGD
Glyma.11G215300,WGD
Glyma.11G215400,WGD
Glyma.11G215500,WGD
Glyma.11G215600,WGD
Glyma.11G215700,WGD
Glyma.11G215800,WGD
Glyma.11G216000,WGD
Glyma.11G216100,WGD
Glyma.11G216200,WGD
Glyma.11G216300,WGD
Glyma.11G216400,WGD
Glyma.11G216500,WGD
Glyma.11G216700,WGD
Glyma.11G216800,WGD
Glyma.11G216900,WGD
Glyma.11G217000,WGD
Glyma.11G217200,WGD
Glyma.11G217300,WGD
Glyma.11G217400,WGD
Glyma.11G217500,WGD
Glyma.11G217600,WGD
Glyma.11G217700,WGD
Glyma.11G217800,WGD
Glyma.11G218000,WGD
Glyma.11G218100,WGD
Glyma.11G218400,WGD
Glyma.11G218500,WGD
Glyma.11G218600,WGD
Glyma.11G218700,WGD
Glyma.11G218900,WGD
Glyma.11G219000,WGD
Glyma.11G219200,WGD
Glyma.11G219400,WGD
Glyma.11G219500,WGD
Glyma.11G219600,WGD
Glyma.11G219700,WGD
Glyma.11G219800,WGD
Glyma.11G220100,WGD
Glyma.11G220200,WGD
Glyma.11G220300,WGD
Glyma.11G220400,WGD
Glyma.11G220500,WGD
Glyma.11G220600,WGD
Glyma.11G220700,WGD
Glyma.11G220900,WGD
Glyma.11G221000,WGD
Glyma.11G221100,WGD
Glyma.11G221200,WGD
Glyma.11G221400,WGD
Glyma.11G221500,WGD
Glyma.11G221600,WGD
Glyma.11G221800,WGD
Glyma.11G222000,WGD
Glyma.11G222100,WGD
Glyma.11G222200,WGD
Glyma.11G222600,WGD
Glyma.11G222700,WGD
Glyma.11G222800,WGD
Glyma.11G222900,WGD
Glyma.11G223000,WGD
Glyma.11G223200,WGD
Glyma.11G223400,WGD
Glyma.11G223500,WGD
Glyma.11G223800,WGD
Glyma.11G223900,WGD
Glyma.11G224500,WGD
Glyma.11G224600,WGD
Glyma.11G224800,WGD
Glyma.11G224900,WGD
Glyma.11G225000,WGD
Glyma.11G225100,WGD
Glyma.11G225200,WGD
Glyma.11G225300,WGD
Glyma.11G225400,WGD
Glyma.11G225700,WGD
Glyma.11G225800,WGD
Glyma.11G225900,WGD
Glyma.11G226000,WGD
Glyma.11G226100,WGD
Glyma.11G226200,WGD
Glyma.11G226400,WGD
Glyma.11G226500,WGD
Glyma.11G226550,WGD
Glyma.11G226600,WGD
Glyma.11G226700,WGD
Glyma.11G226900,WGD
Glyma.11G227200,WGD
Glyma.11G227300,WGD
Glyma.11G227400,WGD
Glyma.11G227500,WGD
Glyma.11G227600,WGD
Glyma.11G227700,WGD
Glyma.11G227800,WGD
Glyma.11G227900,WGD
Glyma.11G228000,WGD
Glyma.11G228100,WGD
Glyma.11G228200,WGD
Glyma.11G228300,WGD
Glyma.11G228400,WGD
Glyma.11G228500,WGD
Glyma.11G228600,WGD
Glyma.11G228800,WGD
Glyma.11G228900,WGD
Glyma.11G229000,WGD
Glyma.11G229100,WGD
Glyma.11G229300,WGD
Glyma.11G229500,WGD
Glyma.11G229600,WGD
Glyma.11G229700,WGD
Glyma.11G229800,WGD
Glyma.11G229900,WGD
Glyma.11G230000,WGD
Glyma.11G230100,WGD
Glyma.11G230200,WGD
Glyma.11G230300,WGD
Glyma.11G230400,WGD
Glyma.11G230700,WGD
Glyma.11G230800,WGD
Glyma.11G230900,WGD
Glyma.11G231000,WGD
Glyma.11G231100,WGD
Glyma.11G231200,WGD
Glyma.11G231300,WGD
Glyma.11G231400,WGD
Glyma.11G231500,WGD
Glyma.11G231600,WGD
Glyma.11G231700,WGD
Glyma.11G231800,WGD
Glyma.11G232000,WGD
Glyma.11G232100,WGD
Glyma.11G232200,WGD
Glyma.11G232300,WGD
Glyma.11G232400,WGD
Glyma.11G232500,WGD
Glyma.11G232600,WGD
Glyma.11G232667,WGD
Glyma.11G232700,WGD
Glyma.11G232900,WGD
Glyma.11G233000,WGD
Glyma.11G233100,WGD
Glyma.11G233300,WGD
Glyma.11G233400,WGD
Glyma.11G233500,WGD
Glyma.11G233600,WGD
Glyma.11G233700,WGD
Glyma.11G233800,WGD
Glyma.11G233900,WGD
Glyma.11G234000,WGD
Glyma.11G234100,WGD
Glyma.11G234200,WGD
Glyma.11G234300,WGD
Glyma.11G234400,WGD
Glyma.11G234500,WGD
Glyma.11G234600,WGD
Glyma.11G234700,WGD
Glyma.11G234800,WGD
Glyma.11G234900,WGD
Glyma.11G235000,WGD
Glyma.11G235200,WGD
Glyma.11G235300,WGD
Glyma.11G235400,WGD
Glyma.11G235500,WGD
Glyma.11G235600,WGD
Glyma.11G235700,WGD
Glyma.11G235800,WGD
Glyma.11G236200,WGD
Glyma.11G236300,WGD
Glyma.11G236400,WGD
Glyma.11G236500,WGD
Glyma.11G236600,WGD
Glyma.11G236700,WGD
Glyma.11G237200,WGD
Glyma.11G237400,WGD
Glyma.11G237500,WGD
Glyma.11G237800,WGD
Glyma.11G237900,WGD
Glyma.11G238000,WGD
Glyma.11G238100,WGD
Glyma.11G238200,WGD
Glyma.11G238400,WGD
Glyma.11G238700,WGD
Glyma.11G238800,WGD
Glyma.11G238900,WGD
Glyma.11G239000,WGD
Glyma.11G239100,WGD
Glyma.11G239200,WGD
Glyma.11G239300,WGD
Glyma.11G239400,WGD
Glyma.11G239500,WGD
Glyma.11G239600,WGD
Glyma.11G239700,WGD
Glyma.11G239800,WGD
Glyma.11G239900,WGD
Glyma.11G240000,WGD
Glyma.11G240100,WGD
Glyma.11G240200,WGD
Glyma.11G240300,WGD
Glyma.11G240400,WGD
Glyma.11G240500,WGD
Glyma.11G240600,WGD
Glyma.11G240700,WGD
Glyma.11G240900,WGD
Glyma.11G241000,WGD
Glyma.11G241100,WGD
Glyma.11G241200,WGD
Glyma.11G241300,WGD
Glyma.11G241400,WGD
Glyma.11G241500,WGD
Glyma.11G241600,WGD
Glyma.11G242000,WGD
Glyma.11G242100,WGD
Glyma.11G242200,WGD
Glyma.11G242300,WGD
Glyma.11G242400,WGD
Glyma.11G242500,WGD
Glyma.11G242600,WGD
Glyma.11G242700,WGD
Glyma.11G242800,WGD
Glyma.11G242900,WGD
Glyma.11G243000,WGD
Glyma.11G243100,WGD
Glyma.11G243300,WGD
Glyma.11G243400,WGD
Glyma.11G243500,WGD
Glyma.11G243600,WGD
Glyma.11G243700,WGD
Glyma.11G243800,WGD
Glyma.11G243900,WGD
Glyma.11G244000,WGD
Glyma.11G244100,WGD
Glyma.11G244200,WGD
Glyma.11G244300,WGD
Glyma.11G244600,WGD
Glyma.11G244700,WGD
Glyma.11G244800,WGD
Glyma.11G245000,WGD
Glyma.11G245300,WGD
Glyma.11G245400,WGD
Glyma.11G245500,WGD
Glyma.11G245600,WGD
Glyma.11G245800,WGD
Glyma.11G245900,WGD
Glyma.11G246000,WGD
Glyma.11G246100,WGD
Glyma.11G246200,WGD
Glyma.11G246300,WGD
Glyma.11G246400,WGD
Glyma.11G246500,WGD
Glyma.11G246600,WGD
Glyma.11G246900,WGD
Glyma.11G247000,WGD
Glyma.11G247067,WGD
Glyma.11G247200,WGD
Glyma.11G247300,WGD
Glyma.11G247400,WGD
Glyma.11G247500,WGD
Glyma.11G247600,WGD
Glyma.11G247700,WGD
Glyma.11G247800,WGD
Glyma.11G247900,WGD
Glyma.11G248000,WGD
Glyma.11G248100,WGD
Glyma.11G248200,WGD
Glyma.11G248300,WGD
Glyma.11G248400,WGD
Glyma.11G248500,WGD
Glyma.11G248600,WGD
Glyma.11G248700,WGD
Glyma.11G248800,WGD
Glyma.11G249000,WGD
Glyma.11G249200,WGD
Glyma.11G249300,WGD
Glyma.11G249400,WGD
Glyma.11G249500,WGD
Glyma.11G249600,WGD
Glyma.11G249700,WGD
Glyma.11G249800,WGD
Glyma.11G249900,WGD
Glyma.11G250000,WGD
Glyma.11G250100,WGD
Glyma.11G250200,WGD
Glyma.11G250300,WGD
Glyma.11G250351,WGD
Glyma.11G250500,WGD
Glyma.11G250600,WGD
Glyma.11G250700,WGD
Glyma.11G250800,WGD
Glyma.11G250900,WGD
Glyma.11G251000,WGD
Glyma.11G251100,WGD
Glyma.11G251300,WGD
Glyma.11G251500,WGD
Glyma.11G251600,WGD
Glyma.11G251700,WGD
Glyma.11G251800,WGD
Glyma.11G251900,WGD
Glyma.11G252000,WGD
Glyma.11G252100,WGD
Glyma.11G252200,WGD
Glyma.11G252300,WGD
Glyma.11G252400,WGD
Glyma.11G252500,WGD
Glyma.11G252600,WGD
Glyma.11G252700,WGD
Glyma.11G252900,WGD
Glyma.11G253000,WGD
Glyma.11G253200,WGD
Glyma.11G253300,WGD
Glyma.11G253400,WGD
Glyma.11G253500,WGD
Glyma.11G253700,WGD
Glyma.11G253800,WGD
Glyma.11G253900,WGD
Glyma.11G254000,WGD
Glyma.11G254100,WGD
Glyma.11G254300,WGD
Glyma.11G254400,WGD
Glyma.11G254500,WGD
Glyma.11G254600,WGD
Glyma.11G254700,WGD
Glyma.11G254800,WGD
Glyma.11G254900,WGD
Glyma.11G255000,WGD
Glyma.11G255200,WGD
Glyma.11G255300,WGD
Glyma.11G255400,WGD
Glyma.11G255500,WGD
Glyma.11G255600,WGD
Glyma.11G255700,WGD
Glyma.11G255800,WGD
Glyma.11G256000,WGD
Glyma.11G256100,WGD
Glyma.11G256200,WGD
Glyma.11G256300,WGD
Glyma.11G256400,WGD
Glyma.11G256600,WGD
Glyma.11G256800,WGD
Glyma.12G000700,WGD
Glyma.12G000800,WGD
Glyma.12G000900,WGD
Glyma.12G001000,WGD
Glyma.12G001100,WGD
Glyma.12G001200,WGD
Glyma.12G001300,WGD
Glyma.12G001400,WGD
Glyma.12G001500,WGD
Glyma.12G001600,WGD
Glyma.12G001800,WGD
Glyma.12G002000,WGD
Glyma.12G002100,WGD
Glyma.12G002200,WGD
Glyma.12G002300,WGD
Glyma.12G002700,WGD
Glyma.12G002800,WGD
Glyma.12G002900,WGD
Glyma.12G003002,WGD
Glyma.12G003100,WGD
Glyma.12G003200,WGD
Glyma.12G003300,WGD
Glyma.12G003400,WGD
Glyma.12G003500,WGD
Glyma.12G003900,WGD
Glyma.12G004000,WGD
Glyma.12G004100,WGD
Glyma.12G004200,WGD
Glyma.12G004400,WGD
Glyma.12G004500,WGD
Glyma.12G004600,WGD
Glyma.12G004700,WGD
Glyma.12G004900,WGD
